site,latitude,longitude,time,success,failure,alan
56,38.8646,-84.449,14,2,4,-0.6952962136462039
56,38.8646,-84.449,15,0,6,-0.6952962136462039
56,38.8646,-84.449,16,1,5,-0.6952962136462039
56,38.8646,-84.449,17,0,6,-0.6952962136462039
56,38.8646,-84.449,18,0,6,-0.6952962136462039
56,38.8646,-84.449,19,0,6,-0.6952962136462039
56,38.8646,-84.449,20,0,6,-0.6952962136462039
56,38.8646,-84.449,21,0,6,-0.6952962136462039
56,38.8646,-84.449,22,0,6,-0.6952962136462039
56,38.8646,-84.449,23,0,6,-0.6952962136462039
56,38.8646,-84.449,24,0,6,-0.6952962136462039
56,38.8646,-84.449,25,0,6,-0.6952962136462039
56,38.8646,-84.449,26,0,6,-0.6952962136462039
56,38.8646,-84.449,27,0,6,-0.6952962136462039
56,38.8646,-84.449,28,0,6,-0.6952962136462039
56,38.8646,-84.449,29,0,6,-0.6952962136462039
56,38.8646,-84.449,30,0,6,-0.6952962136462039
56,38.8646,-84.449,31,1,5,-0.6952962136462039
56,38.8646,-84.449,32,0,6,-0.6952962136462039
56,38.8646,-84.449,33,0,6,-0.6952962136462039
56,38.8646,-84.449,34,0,6,-0.6952962136462039
56,38.8646,-84.449,35,0,6,-0.6952962136462039
56,38.8646,-84.449,36,0,6,-0.6952962136462039
56,38.8646,-84.449,37,0,6,-0.6952962136462039
56,38.8646,-84.449,38,1,5,-0.6952962136462039
56,38.8646,-84.449,39,0,6,-0.6952962136462039
56,38.8646,-84.449,40,1,5,-0.6952962136462039
56,38.8646,-84.449,41,2,4,-0.6952962136462039
56,38.8646,-84.449,42,3,3,-0.6952962136462039
56,38.8646,-84.449,43,2,4,-0.6952962136462039
56,38.8646,-84.449,44,0,6,-0.6952962136462039
56,38.8646,-84.449,45,0,6,-0.6952962136462039
56,38.8646,-84.449,46,0,6,-0.6952962136462039
56,38.8646,-84.449,47,0,6,-0.6952962136462039
56,38.8646,-84.449,48,1,5,-0.6952962136462039
57,38.9959,-85.0141,1,0,7,-1.184765876869851
57,38.9959,-85.0141,2,0,6,-1.184765876869851
57,38.9959,-85.0141,3,0,6,-1.184765876869851
57,38.9959,-85.0141,4,0,6,-1.184765876869851
57,38.9959,-85.0141,5,0,6,-1.184765876869851
57,38.9959,-85.0141,6,0,6,-1.184765876869851
57,38.9959,-85.0141,7,0,6,-1.184765876869851
57,38.9959,-85.0141,8,0,6,-1.184765876869851
57,38.9959,-85.0141,9,0,6,-1.184765876869851
57,38.9959,-85.0141,10,0,6,-1.184765876869851
57,38.9959,-85.0141,11,0,6,-1.184765876869851
57,38.9959,-85.0141,12,0,6,-1.184765876869851
57,38.9959,-85.0141,13,0,6,-1.184765876869851
57,38.9959,-85.0141,14,0,6,-1.184765876869851
57,38.9959,-85.0141,15,0,6,-1.184765876869851
57,38.9959,-85.0141,16,0,6,-1.184765876869851
57,38.9959,-85.0141,17,0,6,-1.184765876869851
57,38.9959,-85.0141,18,1,5,-1.184765876869851
57,38.9959,-85.0141,19,0,6,-1.184765876869851
57,38.9959,-85.0141,20,0,6,-1.184765876869851
57,38.9959,-85.0141,21,1,5,-1.184765876869851
57,38.9959,-85.0141,22,1,5,-1.184765876869851
57,38.9959,-85.0141,23,0,6,-1.184765876869851
57,38.9959,-85.0141,24,0,6,-1.184765876869851
57,38.9959,-85.0141,25,0,6,-1.184765876869851
57,38.9959,-85.0141,26,0,6,-1.184765876869851
57,38.9959,-85.0141,27,0,6,-1.184765876869851
57,38.9959,-85.0141,28,1,5,-1.184765876869851
57,38.9959,-85.0141,29,0,6,-1.184765876869851
57,38.9959,-85.0141,30,0,6,-1.184765876869851
57,38.9959,-85.0141,31,0,6,-1.184765876869851
57,38.9959,-85.0141,32,0,6,-1.184765876869851
57,38.9959,-85.0141,33,0,6,-1.184765876869851
57,38.9959,-85.0141,34,0,6,-1.184765876869851
57,38.9959,-85.0141,35,0,6,-1.184765876869851
57,38.9959,-85.0141,36,0,6,-1.184765876869851
57,38.9959,-85.0141,37,0,6,-1.184765876869851
57,38.9959,-85.0141,38,0,6,-1.184765876869851
57,38.9959,-85.0141,39,0,6,-1.184765876869851
57,38.9959,-85.0141,40,1,5,-1.184765876869851
57,38.9959,-85.0141,41,0,6,-1.184765876869851
57,38.9959,-85.0141,42,0,6,-1.184765876869851
57,38.9959,-85.0141,43,1,5,-1.184765876869851
57,38.9959,-85.0141,44,0,6,-1.184765876869851
57,38.9959,-85.0141,45,0,6,-1.184765876869851
57,38.9959,-85.0141,46,0,6,-1.184765876869851
57,38.9959,-85.0141,47,0,6,-1.184765876869851
57,38.9959,-85.0141,48,0,6,-1.184765876869851
58,38.996,-85.0134,1,0,7,-1.184765876869851
58,38.996,-85.0134,2,0,6,-1.184765876869851
58,38.996,-85.0134,3,0,6,-1.184765876869851
58,38.996,-85.0134,4,0,6,-1.184765876869851
58,38.996,-85.0134,5,0,6,-1.184765876869851
58,38.996,-85.0134,6,0,6,-1.184765876869851
58,38.996,-85.0134,7,0,6,-1.184765876869851
58,38.996,-85.0134,8,0,6,-1.184765876869851
58,38.996,-85.0134,9,0,6,-1.184765876869851
58,38.996,-85.0134,10,0,6,-1.184765876869851
58,38.996,-85.0134,11,0,6,-1.184765876869851
58,38.996,-85.0134,12,0,6,-1.184765876869851
58,38.996,-85.0134,13,0,6,-1.184765876869851
58,38.996,-85.0134,14,0,6,-1.184765876869851
58,38.996,-85.0134,15,0,6,-1.184765876869851
58,38.996,-85.0134,16,1,5,-1.184765876869851
58,38.996,-85.0134,17,0,6,-1.184765876869851
58,38.996,-85.0134,18,0,6,-1.184765876869851
58,38.996,-85.0134,19,1,5,-1.184765876869851
58,38.996,-85.0134,20,0,6,-1.184765876869851
58,38.996,-85.0134,21,0,6,-1.184765876869851
58,38.996,-85.0134,22,1,5,-1.184765876869851
58,38.996,-85.0134,23,0,6,-1.184765876869851
58,38.996,-85.0134,24,0,6,-1.184765876869851
58,38.996,-85.0134,25,0,6,-1.184765876869851
58,38.996,-85.0134,26,0,6,-1.184765876869851
58,38.996,-85.0134,27,0,6,-1.184765876869851
58,38.996,-85.0134,28,0,6,-1.184765876869851
58,38.996,-85.0134,29,0,6,-1.184765876869851
58,38.996,-85.0134,30,1,5,-1.184765876869851
58,38.996,-85.0134,31,0,6,-1.184765876869851
58,38.996,-85.0134,32,0,6,-1.184765876869851
58,38.996,-85.0134,33,0,6,-1.184765876869851
58,38.996,-85.0134,34,0,6,-1.184765876869851
58,38.996,-85.0134,35,0,6,-1.184765876869851
58,38.996,-85.0134,36,0,6,-1.184765876869851
58,38.996,-85.0134,37,1,5,-1.184765876869851
58,38.996,-85.0134,38,0,6,-1.184765876869851
58,38.996,-85.0134,39,0,6,-1.184765876869851
58,38.996,-85.0134,40,0,6,-1.184765876869851
58,38.996,-85.0134,41,2,4,-1.184765876869851
58,38.996,-85.0134,42,5,1,-1.184765876869851
58,38.996,-85.0134,43,2,4,-1.184765876869851
58,38.996,-85.0134,44,0,6,-1.184765876869851
58,38.996,-85.0134,45,0,6,-1.184765876869851
58,38.996,-85.0134,46,0,6,-1.184765876869851
58,38.996,-85.0134,47,0,6,-1.184765876869851
58,38.996,-85.0134,48,0,6,-1.184765876869851
59,39.0698,-86.5608,1,0,7,-0.724639973490078
59,39.0698,-86.5608,2,0,6,-0.724639973490078
59,39.0698,-86.5608,3,0,6,-0.724639973490078
59,39.0698,-86.5608,4,0,6,-0.724639973490078
59,39.0698,-86.5608,5,0,6,-0.724639973490078
59,39.0698,-86.5608,6,0,6,-0.724639973490078
59,39.0698,-86.5608,7,0,6,-0.724639973490078
59,39.0698,-86.5608,8,0,6,-0.724639973490078
59,39.0698,-86.5608,9,0,6,-0.724639973490078
59,39.0698,-86.5608,10,0,6,-0.724639973490078
59,39.0698,-86.5608,11,0,6,-0.724639973490078
59,39.0698,-86.5608,12,2,4,-0.724639973490078
59,39.0698,-86.5608,13,2,4,-0.724639973490078
59,39.0698,-86.5608,14,1,5,-0.724639973490078
59,39.0698,-86.5608,15,2,4,-0.724639973490078
59,39.0698,-86.5608,16,3,3,-0.724639973490078
59,39.0698,-86.5608,17,1,5,-0.724639973490078
59,39.0698,-86.5608,18,1,5,-0.724639973490078
59,39.0698,-86.5608,19,0,6,-0.724639973490078
59,39.0698,-86.5608,20,1,5,-0.724639973490078
59,39.0698,-86.5608,21,0,6,-0.724639973490078
59,39.0698,-86.5608,22,3,3,-0.724639973490078
59,39.0698,-86.5608,23,0,6,-0.724639973490078
59,39.0698,-86.5608,24,0,6,-0.724639973490078
59,39.0698,-86.5608,25,0,6,-0.724639973490078
59,39.0698,-86.5608,26,0,6,-0.724639973490078
59,39.0698,-86.5608,27,1,5,-0.724639973490078
59,39.0698,-86.5608,28,1,5,-0.724639973490078
59,39.0698,-86.5608,29,1,5,-0.724639973490078
59,39.0698,-86.5608,30,1,5,-0.724639973490078
59,39.0698,-86.5608,31,2,4,-0.724639973490078
59,39.0698,-86.5608,32,0,6,-0.724639973490078
59,39.0698,-86.5608,33,0,6,-0.724639973490078
59,39.0698,-86.5608,34,0,6,-0.724639973490078
59,39.0698,-86.5608,35,2,4,-0.724639973490078
59,39.0698,-86.5608,36,1,5,-0.724639973490078
59,39.0698,-86.5608,37,1,5,-0.724639973490078
59,39.0698,-86.5608,38,0,6,-0.724639973490078
59,39.0698,-86.5608,39,2,4,-0.724639973490078
59,39.0698,-86.5608,40,3,3,-0.724639973490078
59,39.0698,-86.5608,41,2,4,-0.724639973490078
59,39.0698,-86.5608,42,1,5,-0.724639973490078
59,39.0698,-86.5608,43,0,6,-0.724639973490078
59,39.0698,-86.5608,44,0,6,-0.724639973490078
59,39.0698,-86.5608,45,0,6,-0.724639973490078
59,39.0698,-86.5608,46,0,6,-0.724639973490078
59,39.0698,-86.5608,47,0,6,-0.724639973490078
59,39.0698,-86.5608,48,0,6,-0.724639973490078
60,39.3781,-77.5706,1,0,7,-1.0639563141457313
60,39.3781,-77.5706,2,0,6,-1.0639563141457313
60,39.3781,-77.5706,3,0,6,-1.0639563141457313
60,39.3781,-77.5706,4,0,6,-1.0639563141457313
60,39.3781,-77.5706,5,0,6,-1.0639563141457313
60,39.3781,-77.5706,6,0,6,-1.0639563141457313
60,39.3781,-77.5706,7,0,6,-1.0639563141457313
60,39.3781,-77.5706,8,0,6,-1.0639563141457313
60,39.3781,-77.5706,9,0,6,-1.0639563141457313
60,39.3781,-77.5706,10,0,6,-1.0639563141457313
60,39.3781,-77.5706,11,0,6,-1.0639563141457313
60,39.3781,-77.5706,12,0,6,-1.0639563141457313
60,39.3781,-77.5706,13,1,5,-1.0639563141457313
60,39.3781,-77.5706,14,1,5,-1.0639563141457313
60,39.3781,-77.5706,15,1,5,-1.0639563141457313
60,39.3781,-77.5706,16,0,6,-1.0639563141457313
60,39.3781,-77.5706,17,0,6,-1.0639563141457313
60,39.3781,-77.5706,18,0,6,-1.0639563141457313
60,39.3781,-77.5706,19,0,6,-1.0639563141457313
60,39.3781,-77.5706,20,0,6,-1.0639563141457313
60,39.3781,-77.5706,21,0,6,-1.0639563141457313
60,39.3781,-77.5706,22,0,6,-1.0639563141457313
60,39.3781,-77.5706,23,0,6,-1.0639563141457313
60,39.3781,-77.5706,24,0,6,-1.0639563141457313
60,39.3781,-77.5706,25,0,6,-1.0639563141457313
60,39.3781,-77.5706,26,0,6,-1.0639563141457313
60,39.3781,-77.5706,27,0,6,-1.0639563141457313
60,39.3781,-77.5706,28,0,6,-1.0639563141457313
60,39.3781,-77.5706,29,0,6,-1.0639563141457313
60,39.3781,-77.5706,30,0,6,-1.0639563141457313
60,39.3781,-77.5706,31,0,6,-1.0639563141457313
60,39.3781,-77.5706,32,0,6,-1.0639563141457313
60,39.3781,-77.5706,33,0,6,-1.0639563141457313
60,39.3781,-77.5706,34,0,6,-1.0639563141457313
60,39.3781,-77.5706,35,0,6,-1.0639563141457313
60,39.3781,-77.5706,36,0,6,-1.0639563141457313
60,39.3781,-77.5706,37,1,5,-1.0639563141457313
60,39.3781,-77.5706,38,0,6,-1.0639563141457313
60,39.3781,-77.5706,39,1,5,-1.0639563141457313
60,39.3781,-77.5706,40,0,6,-1.0639563141457313
60,39.3781,-77.5706,41,0,6,-1.0639563141457313
60,39.3781,-77.5706,42,0,6,-1.0639563141457313
60,39.3781,-77.5706,43,0,6,-1.0639563141457313
60,39.3781,-77.5706,44,0,6,-1.0639563141457313
60,39.3781,-77.5706,45,0,6,-1.0639563141457313
60,39.3781,-77.5706,46,0,6,-1.0639563141457313
60,39.3781,-77.5706,47,0,6,-1.0639563141457313
60,39.3781,-77.5706,48,0,6,-1.0639563141457313
61,39.5909,-81.7603,1,0,7,-1.3443252952324618
61,39.5909,-81.7603,2,0,6,-1.3443252952324618
61,39.5909,-81.7603,3,0,6,-1.3443252952324618
61,39.5909,-81.7603,4,0,6,-1.3443252952324618
61,39.5909,-81.7603,5,0,6,-1.3443252952324618
61,39.5909,-81.7603,6,0,6,-1.3443252952324618
61,39.5909,-81.7603,7,0,6,-1.3443252952324618
61,39.5909,-81.7603,8,0,6,-1.3443252952324618
61,39.5909,-81.7603,9,0,6,-1.3443252952324618
61,39.5909,-81.7603,10,0,6,-1.3443252952324618
61,39.5909,-81.7603,11,0,6,-1.3443252952324618
61,39.5909,-81.7603,12,0,6,-1.3443252952324618
61,39.5909,-81.7603,13,0,6,-1.3443252952324618
61,39.5909,-81.7603,14,0,6,-1.3443252952324618
61,39.5909,-81.7603,15,0,6,-1.3443252952324618
61,39.5909,-81.7603,16,0,6,-1.3443252952324618
61,39.5909,-81.7603,17,0,6,-1.3443252952324618
61,39.5909,-81.7603,18,0,6,-1.3443252952324618
61,39.5909,-81.7603,19,0,6,-1.3443252952324618
61,39.5909,-81.7603,20,0,6,-1.3443252952324618
61,39.5909,-81.7603,21,0,6,-1.3443252952324618
61,39.5909,-81.7603,22,0,6,-1.3443252952324618
61,39.5909,-81.7603,23,0,6,-1.3443252952324618
61,39.5909,-81.7603,24,0,6,-1.3443252952324618
61,39.5909,-81.7603,25,0,6,-1.3443252952324618
61,39.5909,-81.7603,26,0,6,-1.3443252952324618
61,39.5909,-81.7603,27,0,6,-1.3443252952324618
61,39.5909,-81.7603,28,0,6,-1.3443252952324618
61,39.5909,-81.7603,29,0,6,-1.3443252952324618
61,39.5909,-81.7603,30,0,6,-1.3443252952324618
61,39.5909,-81.7603,31,0,6,-1.3443252952324618
61,39.5909,-81.7603,32,0,6,-1.3443252952324618
61,39.5909,-81.7603,33,0,6,-1.3443252952324618
61,39.5909,-81.7603,34,0,6,-1.3443252952324618
61,39.5909,-81.7603,35,0,6,-1.3443252952324618
61,39.5909,-81.7603,36,0,6,-1.3443252952324618
61,39.5909,-81.7603,37,0,6,-1.3443252952324618
61,39.5909,-81.7603,38,0,6,-1.3443252952324618
61,39.5909,-81.7603,39,0,6,-1.3443252952324618
61,39.5909,-81.7603,40,0,6,-1.3443252952324618
61,39.5909,-81.7603,41,0,6,-1.3443252952324618
61,39.5909,-81.7603,42,0,6,-1.3443252952324618
61,39.5909,-81.7603,43,0,6,-1.3443252952324618
61,39.5909,-81.7603,44,0,6,-1.3443252952324618
61,39.5909,-81.7603,45,0,6,-1.3443252952324618
61,39.5909,-81.7603,46,0,6,-1.3443252952324618
61,39.5909,-81.7603,47,0,6,-1.3443252952324618
61,39.5909,-81.7603,48,0,6,-1.3443252952324618
62,40.0654,-81.0746,1,0,7,0.2796583785347666
62,40.0654,-81.0746,2,0,6,0.2796583785347666
62,40.0654,-81.0746,3,0,6,0.2796583785347666
62,40.0654,-81.0746,4,0,6,0.2796583785347666
62,40.0654,-81.0746,5,0,6,0.2796583785347666
62,40.0654,-81.0746,6,0,6,0.2796583785347666
62,40.0654,-81.0746,7,0,6,0.2796583785347666
62,40.0654,-81.0746,8,0,6,0.2796583785347666
62,40.0654,-81.0746,9,0,6,0.2796583785347666
62,40.0654,-81.0746,10,0,6,0.2796583785347666
62,40.0654,-81.0746,11,0,6,0.2796583785347666
62,40.0654,-81.0746,12,1,5,0.2796583785347666
62,40.0654,-81.0746,13,2,4,0.2796583785347666
62,40.0654,-81.0746,14,1,5,0.2796583785347666
62,40.0654,-81.0746,15,0,6,0.2796583785347666
62,40.0654,-81.0746,16,0,6,0.2796583785347666
62,40.0654,-81.0746,17,0,6,0.2796583785347666
62,40.0654,-81.0746,18,0,6,0.2796583785347666
62,40.0654,-81.0746,19,0,6,0.2796583785347666
62,40.0654,-81.0746,20,0,6,0.2796583785347666
62,40.0654,-81.0746,21,0,6,0.2796583785347666
62,40.0654,-81.0746,22,1,5,0.2796583785347666
62,40.0654,-81.0746,23,0,6,0.2796583785347666
62,40.0654,-81.0746,24,0,6,0.2796583785347666
62,40.0654,-81.0746,25,1,5,0.2796583785347666
62,40.0654,-81.0746,26,0,6,0.2796583785347666
62,40.0654,-81.0746,27,0,6,0.2796583785347666
62,40.0654,-81.0746,28,0,6,0.2796583785347666
62,40.0654,-81.0746,29,0,6,0.2796583785347666
62,40.0654,-81.0746,30,0,6,0.2796583785347666
62,40.0654,-81.0746,31,0,6,0.2796583785347666
62,40.0654,-81.0746,32,0,6,0.2796583785347666
62,40.0654,-81.0746,33,0,6,0.2796583785347666
62,40.0654,-81.0746,34,0,6,0.2796583785347666
62,40.0654,-81.0746,35,0,6,0.2796583785347666
62,40.0654,-81.0746,36,0,6,0.2796583785347666
62,40.0654,-81.0746,37,0,6,0.2796583785347666
62,40.0654,-81.0746,38,0,6,0.2796583785347666
62,40.0654,-81.0746,39,0,6,0.2796583785347666
62,40.0654,-81.0746,40,1,5,0.2796583785347666
62,40.0654,-81.0746,41,0,6,0.2796583785347666
62,40.0654,-81.0746,42,0,6,0.2796583785347666
62,40.0654,-81.0746,43,0,6,0.2796583785347666
62,40.0654,-81.0746,44,0,6,0.2796583785347666
62,40.0654,-81.0746,45,0,6,0.2796583785347666
62,40.0654,-81.0746,46,0,6,0.2796583785347666
62,40.0654,-81.0746,47,0,6,0.2796583785347666
62,40.0654,-81.0746,48,0,6,0.2796583785347666
63,40.142,-83.9088,1,0,7,-0.9696727441942687
63,40.142,-83.9088,2,0,6,-0.9696727441942687
63,40.142,-83.9088,3,0,6,-0.9696727441942687
63,40.142,-83.9088,4,0,6,-0.9696727441942687
63,40.142,-83.9088,5,0,6,-0.9696727441942687
63,40.142,-83.9088,6,0,6,-0.9696727441942687
63,40.142,-83.9088,7,0,6,-0.9696727441942687
63,40.142,-83.9088,8,0,6,-0.9696727441942687
63,40.142,-83.9088,9,0,6,-0.9696727441942687
63,40.142,-83.9088,10,0,6,-0.9696727441942687
63,40.142,-83.9088,11,0,6,-0.9696727441942687
63,40.142,-83.9088,12,0,6,-0.9696727441942687
63,40.142,-83.9088,13,0,6,-0.9696727441942687
63,40.142,-83.9088,14,0,6,-0.9696727441942687
63,40.142,-83.9088,15,0,6,-0.9696727441942687
63,40.142,-83.9088,16,0,6,-0.9696727441942687
63,40.142,-83.9088,17,0,6,-0.9696727441942687
63,40.142,-83.9088,18,0,6,-0.9696727441942687
63,40.142,-83.9088,19,0,6,-0.9696727441942687
63,40.142,-83.9088,20,1,5,-0.9696727441942687
63,40.142,-83.9088,21,0,6,-0.9696727441942687
63,40.142,-83.9088,22,0,6,-0.9696727441942687
63,40.142,-83.9088,23,0,6,-0.9696727441942687
63,40.142,-83.9088,24,0,6,-0.9696727441942687
63,40.142,-83.9088,25,1,5,-0.9696727441942687
63,40.142,-83.9088,26,0,6,-0.9696727441942687
63,40.142,-83.9088,27,0,6,-0.9696727441942687
63,40.142,-83.9088,28,0,6,-0.9696727441942687
63,40.142,-83.9088,29,1,5,-0.9696727441942687
63,40.142,-83.9088,30,1,5,-0.9696727441942687
63,40.142,-83.9088,31,0,6,-0.9696727441942687
63,40.142,-83.9088,32,0,6,-0.9696727441942687
63,40.142,-83.9088,33,0,6,-0.9696727441942687
63,40.142,-83.9088,34,0,6,-0.9696727441942687
63,40.142,-83.9088,35,0,6,-0.9696727441942687
63,40.142,-83.9088,36,0,6,-0.9696727441942687
63,40.142,-83.9088,37,0,6,-0.9696727441942687
63,40.142,-83.9088,38,0,6,-0.9696727441942687
63,40.142,-83.9088,39,0,6,-0.9696727441942687
63,40.142,-83.9088,40,0,6,-0.9696727441942687
63,40.142,-83.9088,41,0,6,-0.9696727441942687
63,40.142,-83.9088,42,0,6,-0.9696727441942687
63,40.142,-83.9088,43,0,6,-0.9696727441942687
63,40.142,-83.9088,44,0,6,-0.9696727441942687
63,40.142,-83.9088,45,0,6,-0.9696727441942687
63,40.142,-83.9088,46,0,6,-0.9696727441942687
63,40.142,-83.9088,47,0,6,-0.9696727441942687
63,40.142,-83.9088,48,0,6,-0.9696727441942687
64,40.268,-75.6093,1,0,7,0.18019787613304453
64,40.268,-75.6093,2,0,6,0.18019787613304453
64,40.268,-75.6093,3,0,6,0.18019787613304453
64,40.268,-75.6093,4,0,6,0.18019787613304453
64,40.268,-75.6093,5,0,6,0.18019787613304453
64,40.268,-75.6093,6,0,6,0.18019787613304453
64,40.268,-75.6093,7,0,6,0.18019787613304453
64,40.268,-75.6093,8,0,6,0.18019787613304453
64,40.268,-75.6093,9,0,6,0.18019787613304453
64,40.268,-75.6093,10,0,6,0.18019787613304453
64,40.268,-75.6093,11,2,4,0.18019787613304453
64,40.268,-75.6093,12,0,6,0.18019787613304453
64,40.268,-75.6093,13,0,6,0.18019787613304453
64,40.268,-75.6093,14,0,6,0.18019787613304453
64,40.268,-75.6093,15,0,6,0.18019787613304453
64,40.268,-75.6093,16,0,6,0.18019787613304453
64,40.268,-75.6093,17,0,6,0.18019787613304453
64,40.268,-75.6093,18,0,6,0.18019787613304453
64,40.268,-75.6093,19,0,6,0.18019787613304453
64,40.268,-75.6093,20,0,6,0.18019787613304453
64,40.268,-75.6093,21,0,6,0.18019787613304453
64,40.268,-75.6093,22,0,6,0.18019787613304453
64,40.268,-75.6093,23,0,6,0.18019787613304453
64,40.268,-75.6093,24,0,6,0.18019787613304453
64,40.268,-75.6093,25,1,5,0.18019787613304453
64,40.268,-75.6093,26,1,5,0.18019787613304453
64,40.268,-75.6093,27,0,6,0.18019787613304453
64,40.268,-75.6093,28,0,6,0.18019787613304453
64,40.268,-75.6093,29,0,6,0.18019787613304453
64,40.268,-75.6093,30,0,6,0.18019787613304453
64,40.268,-75.6093,31,0,6,0.18019787613304453
64,40.268,-75.6093,32,1,5,0.18019787613304453
64,40.268,-75.6093,33,1,5,0.18019787613304453
64,40.268,-75.6093,34,0,6,0.18019787613304453
64,40.268,-75.6093,35,0,6,0.18019787613304453
64,40.268,-75.6093,36,0,6,0.18019787613304453
64,40.268,-75.6093,37,0,6,0.18019787613304453
64,40.268,-75.6093,38,0,6,0.18019787613304453
64,40.268,-75.6093,39,1,5,0.18019787613304453
64,40.268,-75.6093,40,2,4,0.18019787613304453
64,40.268,-75.6093,41,1,5,0.18019787613304453
64,40.268,-75.6093,42,0,6,0.18019787613304453
64,40.268,-75.6093,43,0,6,0.18019787613304453
64,40.268,-75.6093,44,0,6,0.18019787613304453
64,40.268,-75.6093,45,0,6,0.18019787613304453
64,40.268,-75.6093,46,0,6,0.18019787613304453
64,40.268,-75.6093,47,0,6,0.18019787613304453
64,40.268,-75.6093,48,0,6,0.18019787613304453
65,40.4109,-79.65,1,0,7,0.14257487671918653
65,40.4109,-79.65,2,0,6,0.14257487671918653
65,40.4109,-79.65,3,0,6,0.14257487671918653
65,40.4109,-79.65,4,0,6,0.14257487671918653
65,40.4109,-79.65,5,0,6,0.14257487671918653
65,40.4109,-79.65,6,0,6,0.14257487671918653
65,40.4109,-79.65,7,0,6,0.14257487671918653
65,40.4109,-79.65,8,0,6,0.14257487671918653
65,40.4109,-79.65,9,0,6,0.14257487671918653
65,40.4109,-79.65,10,0,6,0.14257487671918653
65,40.4109,-79.65,11,3,3,0.14257487671918653
65,40.4109,-79.65,12,3,3,0.14257487671918653
65,40.4109,-79.65,13,2,4,0.14257487671918653
65,40.4109,-79.65,14,1,5,0.14257487671918653
65,40.4109,-79.65,15,2,4,0.14257487671918653
65,40.4109,-79.65,16,0,6,0.14257487671918653
65,40.4109,-79.65,17,0,6,0.14257487671918653
65,40.4109,-79.65,18,0,6,0.14257487671918653
65,40.4109,-79.65,19,0,6,0.14257487671918653
65,40.4109,-79.65,20,0,6,0.14257487671918653
65,40.4109,-79.65,21,1,5,0.14257487671918653
65,40.4109,-79.65,22,0,6,0.14257487671918653
65,40.4109,-79.65,23,0,6,0.14257487671918653
65,40.4109,-79.65,24,0,6,0.14257487671918653
65,40.4109,-79.65,25,0,6,0.14257487671918653
65,40.4109,-79.65,26,0,6,0.14257487671918653
65,40.4109,-79.65,27,0,6,0.14257487671918653
65,40.4109,-79.65,28,0,6,0.14257487671918653
65,40.4109,-79.65,29,0,6,0.14257487671918653
65,40.4109,-79.65,30,1,5,0.14257487671918653
65,40.4109,-79.65,31,1,5,0.14257487671918653
65,40.4109,-79.65,32,0,6,0.14257487671918653
65,40.4109,-79.65,33,1,5,0.14257487671918653
65,40.4109,-79.65,34,0,6,0.14257487671918653
65,40.4109,-79.65,35,1,5,0.14257487671918653
65,40.4109,-79.65,36,1,5,0.14257487671918653
65,40.4109,-79.65,37,1,5,0.14257487671918653
65,40.4109,-79.65,38,1,5,0.14257487671918653
65,40.4109,-79.65,39,1,5,0.14257487671918653
65,40.4109,-79.65,40,2,4,0.14257487671918653
65,40.4109,-79.65,41,1,5,0.14257487671918653
65,40.4109,-79.65,42,1,5,0.14257487671918653
65,40.4109,-79.65,43,0,6,0.14257487671918653
65,40.4109,-79.65,44,0,6,0.14257487671918653
65,40.4109,-79.65,45,0,6,0.14257487671918653
65,40.4109,-79.65,46,0,6,0.14257487671918653
65,40.4109,-79.65,47,0,6,0.14257487671918653
65,40.4109,-79.65,48,0,6,0.14257487671918653
66,40.4126,-79.6494,1,0,7,0.14257487671918653
66,40.4126,-79.6494,2,0,6,0.14257487671918653
66,40.4126,-79.6494,3,0,6,0.14257487671918653
66,40.4126,-79.6494,4,0,6,0.14257487671918653
66,40.4126,-79.6494,5,0,6,0.14257487671918653
66,40.4126,-79.6494,6,0,6,0.14257487671918653
66,40.4126,-79.6494,7,0,6,0.14257487671918653
66,40.4126,-79.6494,8,0,6,0.14257487671918653
66,40.4126,-79.6494,9,0,6,0.14257487671918653
66,40.4126,-79.6494,10,0,6,0.14257487671918653
66,40.4126,-79.6494,11,3,3,0.14257487671918653
66,40.4126,-79.6494,12,3,3,0.14257487671918653
66,40.4126,-79.6494,13,3,3,0.14257487671918653
66,40.4126,-79.6494,14,3,3,0.14257487671918653
66,40.4126,-79.6494,15,3,3,0.14257487671918653
66,40.4126,-79.6494,16,3,3,0.14257487671918653
66,40.4126,-79.6494,17,2,4,0.14257487671918653
66,40.4126,-79.6494,18,2,4,0.14257487671918653
66,40.4126,-79.6494,19,2,4,0.14257487671918653
66,40.4126,-79.6494,20,0,6,0.14257487671918653
66,40.4126,-79.6494,21,1,5,0.14257487671918653
66,40.4126,-79.6494,22,0,6,0.14257487671918653
66,40.4126,-79.6494,23,1,5,0.14257487671918653
66,40.4126,-79.6494,24,1,5,0.14257487671918653
66,40.4126,-79.6494,25,1,5,0.14257487671918653
66,40.4126,-79.6494,26,0,6,0.14257487671918653
66,40.4126,-79.6494,27,1,5,0.14257487671918653
66,40.4126,-79.6494,28,0,6,0.14257487671918653
66,40.4126,-79.6494,29,0,6,0.14257487671918653
66,40.4126,-79.6494,30,0,6,0.14257487671918653
66,40.4126,-79.6494,31,0,6,0.14257487671918653
66,40.4126,-79.6494,32,0,6,0.14257487671918653
66,40.4126,-79.6494,33,1,5,0.14257487671918653
66,40.4126,-79.6494,34,1,5,0.14257487671918653
